ReferenceSignature,QuestionedSignature,Centroids,Transitions,Ratios,BlackPixels,Normalized,Angles,NormalizedBlacks
R012,Q004,161.4249051416788,759.3648661875264,123.314631844688,14689.359278062471,8256.51292739248,104.20534809411053,3.7579103470776114
R012,Q005,141.30463545121228,483.42941573718906,76.16886004866502,10790.495540057464,23886.57520085474,132.43563807724763,3.557461835527726
R012,Q006,263.7953752437673,616.845199381498,114.20605976307634,10846.690831769845,4522.004909747998,140.1492428871683,3.5781789380076794
R012,Q007,95.23129737644027,542.769748604323,101.57825959875383,10345.18448361362,3683.3947011679843,121.56698464971751,3.454715109076103
R012,Q008,245.69493279268093,693.3253204665181,121.65160013361306,15287.90986367986,8565.274470183263,161.75511356155144,4.180810734474759
R012,Q009,109.07795377618706,534.0842630147419,215.6604327765116,11087.500665163452,2983.221289399194,76.12595404016986,2.108438741207009
R012,Q010,132.0227253165151,639.6749174385377,308.16722709003875,12483.029840547526,5122.244556807056,147.76715694479842,3.7828425843089946
R012,Q011,236.0550783185992,730.0061643575348,89.1489122888324,13582.000110440289,4916.772827722061,179.642064593054,4.40692453364009
R012,Q012,251.815408583351,590.9695423623792,150.80515493987318,16040.838600272742,73387.66129897369,102.25027816530235,2.6408609160148893
R012,Q013,204.35752983435674,466.4536418552223,85.19381773982502,8199.44181026977,3130.516051390036,121.03945206381798,3.4896781610440106
R012,Q014,153.16657598836633,723.4162010903543,119.57845995401055,15784.657931041775,3528.1507227299094,132.9399079837716,3.5951026261996892
R012,Q015,215.47621678505496,480.927229422498,61.07684725238501,11580.720098508555,2928.1060933081585,137.1237400774915,3.4527921768823475
R012,Q016,243.52823244954578,909.7021490575912,126.95852767350453,16492.6332645821,3678.068542028611,176.27607315767685,3.5853344177168323
R012,Q017,120.39102956615996,527.8598298791072,113.26538356876729,9516.631862166361,4568.137938587581,133.43471803396963,3.6221432922091
R012,Q018,204.9658508142271,612.9526898546086,104.78894972094432,11403.185344455294,3364.175668548563,112.74750923396162,3.330364045852838
R012,Q019,293.2405156181526,624.5678505975152,70.09607823369691,10954.863942559943,3152.914189464862,141.91392620944345,4.060342358808042
R012,Q042,280.7044709298375,668.0838270756149,150.42779029434885,12154.827065820393,6893.239213716057,129.90020468189286,3.1098623411163597
R012,Q043,200.98009851724126,502.59526460164744,76.82710742429717,9697.522776462038,4485.399683675638,109.78413600466975,3.0961717591772056
R012,Q044,224.07141718657468,568.9639707398001,106.72528627194865,12642.450869985614,3442.1464229297226,104.89475110274981,2.7513708993797095
R012,Q045,236.96413230698016,704.6403337873869,119.34194307787635,14611.634576596829,9292.083737712483,148.39768186982167,3.897086816052343
R012,Q046,199.01256241755192,751.4120041628295,130.84149256803045,14760.024966103547,3786.6698384630326,184.85176918528887,3.8695073745102864
R012,Q047,262.4080791439166,869.0489054132685,210.57457012764525,22052.137288707414,14645.117709341828,149.26542853089518,3.849704530316852
R012,Q048,249.1766441703556,733.1411869483258,121.88056586014287,12304.148284216993,34850.93648919088,147.07395033905453,3.299656474636508
R012,Q049,88.80878334939625,1074.9227879247885,134.72029675769124,18729.61040705332,3794.5708093675717,122.74767683873239,3.7646158445325195
R012,Q050,226.58773135366354,801.2265597195341,152.48797896803717,13524.695856099685,5318.230096400536,114.21564504456708,3.4217681154802655
R012,Q051,150.2730847490661,384.89868796866534,80.5253727657254,9160.106440429608,5002.933425107776,110.21727710928877,2.9825144720181003
R012,Q052,79.05694150420949,384.8934917610325,40.25054113477554,7995.785952612789,3728.6820023580362,69.98701033435161,2.1893418382973113
R012,Q053,264.4806231087639,550.0963551960692,120.37288585197336,10393.946315043195,8131.250158214533,137.02192519407492,3.5705376507878275
R012,Q054,71.26710321038733,509.2032992823201,102.48197293915533,12947.675930451765,3483.342538041124,106.05742434908322,2.4664979726971414
R012,Q055,128.4523257866513,523.5790293737899,102.34974898253736,12917.936290290334,3595.6836951008013,149.5186689192388,3.451266829009945
R012,Q056,151.65421194282735,601.647737467698,123.65429292017085,14111.080752373293,3524.1207243487866,133.54585939260363,3.5285455208373873
R012,Q057,322.0605533125719,705.6649346538342,118.13152541300356,13097.943655398736,3619.0194379351406,167.2757118049673,4.0344943755548055
R012,Q058,151.8979920867949,717.968662268765,124.23814810229617,13491.88778488763,3603.312032964379,128.71093997640682,3.5497192314736785
R012,Q059,302.15393427853957,704.1200181787193,148.95020996711304,12225.834777224825,3596.4628793142597,203.84457509522343,4.481876018499631
R012,Q060,267.1759719735291,519.2350142276616,118.17963346822981,10046.709013403344,3504.2805359709846,143.36753336414114,3.8726011320456486
R012,Q061,394.6314736561188,834.0179854175808,112.2101607539437,24032.665624104207,264121.19789017516,111.77947087277548,2.7928262923337988
R012,Q063,102.64014809030625,635.0590523722971,112.06766839102168,14722.691296091214,3311.9325959178545,107.17285777524825,3.0595966619827557
R012,Q064,148.3610461003831,525.4245902125251,127.98945247453021,9113.52780211922,3755.84049479101,131.78968228552515,3.6538098907221777
R012,Q065,473.0486232936314,647.59941321777,132.16611192563914,12321.905372141113,3725.5411470015624,144.88682815089155,3.892336333911687
R012,Q066,131.49144458861193,296.45404365601087,35.444843221231615,5782.690031464595,3245.171100284519,61.01437908129551,1.6504046563580588
R012,Q067,247.8911051248108,694.6409144298945,126.10834693138166,12648.097011013158,7388.636447778727,144.06337392099024,3.4801666222489875
R012,Q068,259.34147373684755,787.497936505233,172.11657478103268,13002.235115548403,4898.097619373047,137.12670415761508,3.822056940055994
R012,Q069,283.3407842157567,713.9397733702752,91.36158988712202,14378.57774607767,27217.98728665714,197.13001102406568,4.141022741035326
R012,Q070,112.24972160321825,586.027303118208,266.63265467372656,10814.138939370068,11512.429161086478,143.51804279089342,3.4968885509514522
R012,Q071,282.22331583340167,590.4100270151245,688.0845021512836,21281.19862695708,17543.625951483056,164.2751396498976,3.1048814092517993
R012,Q072,163.0521389004143,638.697894156541,117.33995697246576,12460.074157082694,9024.506159808083,123.48680382255827,3.615929313038685
R012,Q073,186.87428929630744,610.5153560722285,117.3329205521593,11559.474122986738,31503.167485530812,124.32307360189434,3.8811776724948763
R012,Q074,205.91017459076664,468.51574146446774,113.53541435265527,9242.852914549707,3469.1072614313593,104.52656804510248,2.845165507372062
R012,Q075,160.86640419926096,380.87793320170175,106.33063228863845,8081.464161895417,3373.519294336198,114.69747147932952,2.9688654428311736
R012,Q076,307.19700519373555,746.5822124856712,116.28532508587277,13365.80248245499,3799.992473606617,143.46772055546762,3.7424179173401884
R012,Q077,161.1862276995153,467.736036670257,64.95464898128736,13731.644329795321,3128.6483693888495,106.34443433091258,2.9631483370239207
R012,Q078,159.22939427128398,626.2339818310725,107.62492384812668,11898.814436741166,4312.472397408571,135.83098073055,3.5926968248716
R012,Q079,36.46916505762094,726.0096418092531,102.05307795679157,11117.345501512491,3467.510953989491,80.96766061533789,3.3432785566366205
R012,Q080,44.294469180700204,663.7883698890785,93.32391106068997,9296.885876464226,3432.886262169578,90.17114892512484,2.9419116981398075
R012,Q081,151.2613632095123,652.689819133101,96.01015174158918,11088.67111064261,4119.684491673457,190.1867586955663,3.8444463225787073
R012,Q082,189.47559209565753,685.3203630419864,124.58053108648134,13842.531488134675,4392.28045912055,136.499627889457,3.3830128128242123
R012,Q083,305.5339588327294,916.0605875159132,137.17018377841796,17369.696427974784,3815.423080634578,234.1670830763811,4.935534182273233
R012,Q084,322.8327740487325,567.4997797356401,124.840731589678,20049.422610140173,4070.9108559215374,112.8306006699318,2.6882644519193253
R012,Q085,105.59356040971439,513.5941977865405,97.72568394251375,7509.4924595474495,3718.7797647886196,98.02564543303664,2.909278801768965
R012,Q086,211.34568838753253,627.357952049705,123.76156200110213,11114.683171372903,3740.1425883914003,170.60848027809155,4.292579179715865
R012,Q087,276.3729364463894,640.8268096763743,78.43747678379685,11103.463783882937,13007.159930549242,109.65709129971134,3.3590161728548082
R012,Q088,232.0215507232033,567.3067953056794,100.44741670862784,10032.901125796068,2867.723403319944,123.14908486498926,3.4271915342651478
R012,Q089,102.7277956543408,754.7271029981632,115.41847637017538,13765.204793245905,3557.8046327528605,125.62857725628987,3.6913668062614504
R012,Q090,220.42005353415556,723.645631507577,101.57602235519578,11181.04431616296,5202.814322294587,145.44700056885569,3.610318847689001
R012,Q091,143.74978260853126,527.1660080088624,51.68048530649304,12949.278860230017,4961.66452091679,135.7747132651834,3.1899332565511895
R012,Q092,259.4474898703011,595.5274972660792,124.59178490867804,16448.603618544646,3505.9941705895353,109.60607500719826,3.2162982748994735
R012,Q093,204.58494568271635,407.0945836043511,96.94307173945933,8987.581599073246,3301.4217148197545,102.9275960788134,2.8822392895523974
R012,Q094,322.1536900300849,1051.68911756279,128.13779753801057,41655.82278625642,3973.046804546465,169.71199429385553,3.7627941381981214
R012,Q095,163.2789024950866,450.58850406995515,114.23621899553766,11479.407693779327,3575.6771828960264,120.5558442650067,3.353424955245676
R012,Q096,159.64648445863128,482.14624337435214,129.87368924987635,8862.509238359078,20858.47851696654,140.6901631753844,3.2520944089436163
R012,Q097,224.79323833247298,672.8164682883438,1308.0287051609737,13486.79283595622,30019.496561126634,109.52563501507494,3.326287159064717
R012,Q098,246.1097316239242,540.8909317043501,334.72636688799656,14880.216429877624,4269.362065596514,133.11057992025596,2.88598282014922
R012,Q099,70.73895673530957,790.3113310588429,114.004648586005,13650.114175346665,3606.789826309231,129.9025219188228,3.795004148487683
R012,Q100,237.54999473794985,770.6179338686584,104.93431167015532,14193.784449539877,90203.52564350681,193.8739532113243,4.2046394473882875
R012,Q021,302.3210214325163,662.1993657502248,312.59668891615905,12870.15368983603,3629.5695052539904,140.1355450979796,3.556528949639393
R012,Q022,56.868268832451726,789.9512643195148,124.97934466309778,14054.61568311279,3875.878498468497,158.55106153795901,3.4903424911802894
R012,Q023,345.49095501908585,640.7308327215103,96.51900751127951,11028.9381628514,3491.7351636998387,130.6739304120688,3.3423660968054616
R012,Q024,207.2607053929905,614.7796353165905,88.81515781482548,10990.633102783479,25893.844495941587,130.3513093639068,3.251385160386245
R012,Q025,312.200256245891,682.7781484494067,572.5447737575947,11969.35386727287,5436.455997861641,148.5939875855801,3.785286165823522
R012,Q026,93.69098142297368,872.1083648262984,129.14867162014303,18638.52842903645,3513.906681207343,142.30505323564475,3.653403905224163
R012,Q027,299.5363083167047,1031.0203683730017,184.0107166310946,19490.058645370977,5696.292782126809,204.66765654252416,4.435116486374644
R012,Q028,241.40215409146623,675.4561421735685,113.41583897842425,14410.155759047158,3464.4303217193387,163.02437113338988,3.569732250258535
R012,Q029,250.41765113505878,807.1536408887715,149.00506971962028,14129.35012659818,3727.131807310808,154.94923440944035,3.7203158887904775
R012,Q030,225.7033451236379,708.6966911168698,124.8350782564343,14448.972177978612,3684.317680892532,111.63748912643563,3.2740538712932112
R012,Q031,275.0890764825096,555.3620440757543,132.87146897899595,10387.510529477215,3401.955891047853,135.4826838919067,3.6794652762672144
R012,Q032,198.1741658239035,675.3858156639063,99.58257523699082,15181.027303842122,3557.2633397309096,113.3412398437599,3.406061649253371
R012,Q033,348.0560299721871,829.5625353160544,126.02346678013528,13883.029892642311,4808.931745047739,203.53629249436216,4.48377269698135
R012,Q034,187.7498335551859,714.3521540528873,108.04085955678937,12646.572855916342,3527.7996296346646,175.1518221423506,3.656476466581526
R012,Q035,201.49937965165054,665.5659246085244,121.1333240706782,13103.679445102433,4659.279193828797,147.9020882964752,3.452722310747887
R012,Q036,252.46980017419907,595.0529388214128,85.36262589738736,9861.481480994627,7955.398694900409,122.77069393111114,3.49064855817225
R012,Q037,157.45157985869815,567.5649742540496,136.15922559193066,9834.531559764298,3634.6670231384,135.85769048878967,2.6149209607808572
R012,Q038,124.97199686329733,511.69326749528375,90.16371855253615,9736.78566057608,3673.709113082237,112.35655117728216,3.2206792956501102
R012,Q039,122.64990827554662,708.4108977140315,121.49499465069704,13667.651956353,3542.418593470084,98.32407805609571,3.0249909392900682
R012,Q040,251.0577622779268,541.0388156130759,104.15373052003973,9364.230561023152,3503.8650801740123,86.04938457612458,3.0502613191360854
R013,Q020,104.89995233554684,646.7503382295212,59.999805851251864,14162.542956686839,3930.7944238663326,164.26473453267764,4.276714965863703
R013,Q041,36.138621999185304,504.9217761198263,32.63866703479943,10710.55077948842,3034.830414133313,107.13222993234422,2.4012203518922566
R013,Q062,161.3009609394811,848.9499396313071,45.41304192611017,20112.286095817155,25212.14318158428,164.2137688618674,3.9798072624853265
R013,Q001,91.25239722878517,459.4464060148909,26.511175301898934,11170.341758424403,2248.8816464668575,128.68538102153852,3.1866096408847007
R013,Q002,58.957611891934704,515.31737793325,27.334933180387544,13290.137508694183,13444.092208390326,104.37318939808418,2.770161641943627
R013,Q003,159.0440190639057,571.203991582692,69.56158864507766,10402.285133565605,2555.5358772598224,132.25608601850988,2.805189230365782
R013,Q004,69.67065379340143,503.5672745522687,24.58788269814958,9708.03291094545,7376.705175947175,108.51270704472192,2.83352322912818
R013,Q005,54.194095619356915,749.5565355595267,58.129369272112974,16923.138509153672,23651.077213340544,162.19626119883483,3.674715362939137
R013,Q006,173.4301011935356,640.5942553598182,71.41872324094413,13116.351131316971,3006.972369115,168.55436293698284,3.462927330158337
R013,Q007,30.577769702841312,585.8685859473949,28.327783742523955,11810.963423870213,1117.6954861560023,114.95389684825601,2.545583498328338
R013,Q008,153.7400403278209,597.261249370826,30.631574055626597,13071.350771821557,7827.54955604928,163.9425090187001,3.8548778025567447
R013,Q009,106.4048871058092,1015.530895640305,309.5721168588253,21205.393842133657,3775.2540279325867,128.294728525495,3.6586117902213964
R013,Q010,38.72983346207417,577.7776388888722,285.4170738156497,11508.554861493254,3774.083589971239,147.14958285044125,3.2509579463301206
R013,Q011,162.16658102087496,741.9555242735241,105.59683199500424,14773.02650102544,3402.7391235385103,177.78055513794564,3.879408287499357
R013,Q012,230.90041143315443,1098.969517320658,237.07813640545183,25675.464552759313,76851.50754686569,146.9984708459523,3.657110611182694
R013,Q013,137.23702124426922,726.1418594186675,53.20113630005141,14910.059590759522,715.8267504108343,142.5711070615204,3.644972715230983
R013,Q014,62.88083968904996,537.9795535148153,20.520846237005014,12468.232954192026,549.4225557656771,118.67231047612165,2.5361649583312773
R013,Q015,145.62966730718023,772.3988606931007,66.41383174064943,15378.593791371173,957.2795684631877,146.24396296609612,3.461604445507462
R013,Q016,154.85477067239486,618.9725357396724,62.70445498127615,12628.737822918014,1114.7061804835703,164.27123715127794,3.183030981858065
R013,Q017,94.0744386111339,631.2630196677135,58.6302396491954,13604.932451136978,3054.327191221286,153.3874305274873,3.44506047044624
R013,Q018,112.89375536317321,583.4003770996381,23.15273102321233,12081.51848899798,461.9291284893237,108.70160356433406,2.8068637458909547
R013,Q019,206.6252646701269,870.9443150971249,82.38694159088884,16401.561175693,1157.259252813057,182.0894696799817,4.507686890197332
R013,Q042,192.84449693989197,696.5120243039598,105.01803654558415,13241.021712843763,5733.098878406822,133.48846872719244,3.129701929700061
R013,Q043,115.43396380615195,666.8335624426833,46.02821953080098,14730.390863789053,2995.6275544072328,119.76879566073978,3.2005403522767595
R013,Q044,190.77211536280663,771.6106531146391,34.893561886168456,16852.313580039983,1320.912810578354,142.18697544682794,3.450991972285952
R013,Q045,147.99324308900052,631.1869770519668,38.61231368675881,14293.825170331418,8628.483247778779,160.96770060640614,4.274990329011431
R013,Q046,110.19074371289088,487.97848313219714,32.58411992032773,9695.507516370662,1026.3220179996733,177.51424286252168,3.8159429612405282
R013,Q047,200.78346545470322,599.8774874922378,153.71495583058817,14239.271048758079,13812.68440750916,137.5263526398341,2.8269869627542366
R013,Q048,156.31698564135633,581.0980984308932,62.135701173889295,11945.853087996687,34576.399853163144,149.58749789703057,3.5889600381087705
R013,Q049,70.24955515873393,567.2089562057355,45.19783659859513,9056.003036660268,1256.494117255669,99.36234812390201,2.892509086106339
R013,Q050,142.19704638282752,605.0628066572924,83.3371508125093,10642.013390331738,3817.056874604168,123.31746496010041,3.2393692514344123
R013,Q051,159.6120296218302,757.931395312267,61.60186924280276,16978.874550452394,3905.5800133546445,141.60070498788411,3.398134024062154
R013,Q052,137.0109484676316,573.6078800016611,78.83427150424349,12149.666662094067,1953.5032680681447,97.37348828583556,2.6201068201556588
R013,Q053,194.49935732541638,716.9748949579755,86.76216170913584,14945.162595301532,7417.551344763196,157.53669844708222,3.497867847884529
R013,Q054,45.13313638558703,736.9185843768631,39.20597506123206,17903.704113953627,629.7354379261536,125.78934031547635,3.6020082460993352
R013,Q055,150.3662196106559,875.928079239386,46.182364036350464,20921.876660567523,856.9822231577762,173.85905180948106,4.01458441754955
R013,Q056,84.44524853418338,603.2619663131433,36.79880941387568,13139.929946540811,557.6544036849668,120.65070695794368,2.571098898023085
R013,Q057,248.98795151573097,650.8486767290842,28.560871579881088,11818.66527997134,1026.7600266722998,160.02161740636018,3.278576197544367
R013,Q058,83.56434646426669,460.92949569321337,46.021866815044234,9639.536762728798,713.3296016106775,140.05597021795646,3.2220961663180594
R013,Q059,245.34669347680233,689.785473897501,89.88011665659074,13266.231529714834,1198.8990369146277,197.64517348771227,3.6971490623697383
R013,Q060,175.10282693320517,674.8644308303706,52.770546485225935,13716.53538616804,591.34081593789,163.5157923188731,3.7423231083954285
R013,Q061,412.3905915512622,761.3494598408802,31.8003857206605,24187.581813815123,263636.3588022628,132.6750850901511,2.498793836915596
R013,Q063,42.1070065428546,559.4202356011087,29.994846964625253,15059.946547049893,574.9626155562419,96.35970107408882,2.2566013562458482
R013,Q064,147.05441169852742,682.444136907923,92.13695375598734,14241.473729919948,2472.5293106063123,149.00413577071635,3.367431705554385
R013,Q065,416.37363028895095,638.9913927432826,50.740302990115744,10925.749539505287,1322.1677659946888,158.68492746524564,4.405963098530397
R013,Q066,73.3621155638249,751.3654237453304,103.86710151866131,15073.48178092905,701.0637396902248,100.46652047304613,3.0673260136832243
R013,Q067,163.7864463256957,516.2586561017646,27.890249000536866,9381.81309769066,6457.177341084714,128.37584110906394,2.8488381272547927
R013,Q068,173.35512683506076,603.479908530516,124.18855314162937,11342.562805644939,3118.1632632705046,175.31251870374953,4.11676003849714
R013,Q069,256.23817045865746,1097.743594834422,79.30021242493653,21246.94530985572,30484.06756508283,199.0004535969118,3.9848227198998623
R013,Q070,22.22611077089287,574.622484767173,253.03321678822127,12594.349367871291,10979.98382440775,154.49621688287127,3.0759456574942163
R013,Q071,203.02709178826356,635.9473248626807,677.5220548225401,24026.65311690332,17202.954870066245,193.28122606960895,4.065676506617763
R013,Q072,77.67882594375381,734.8101795702071,108.95476043025933,14289.389805026665,8407.661894074028,146.35495615423824,3.300192254117346
R013,Q073,94.73119866232032,567.8925954791099,48.59727852801453,11851.469824456373,31296.159252627935,133.91294868844042,3.0851097611917466
R013,Q074,134.35400998853737,664.1430568785614,34.92142570383765,12580.161803410956,569.273799466816,109.89556034345254,3.049876589339246
R013,Q075,144.0416606402467,751.5364262628925,83.00972174214152,17822.185668430233,1792.2019412280263,141.72780990358208,3.5830679803624177
R013,Q076,214.07475329893526,565.628853578033,33.619392456106304,11003.465499559672,1506.970653784242,137.47222099990373,2.8887437270607492
R013,Q077,181.01657382681842,826.2190992708895,62.53763887173457,21352.731605113197,768.9384208184147,139.4323221785867,3.7653887133626527
R013,Q078,64.60650122085238,554.5610877081082,60.17283910566787,12331.32312446641,2509.0110581699983,139.78484052012516,3.321110037460174
R013,Q079,78.80355321938218,538.8181511419228,28.446792749355033,9444.509198470823,553.4139115691817,91.55305351175771,2.7860241526698255
R013,Q080,73.28028384224504,609.9360622229186,36.04182634617062,11275.202171136445,718.9719090756998,97.58756651843848,2.430348860306725
R013,Q081,169.09760495051373,1062.742207687264,67.03863859952313,18917.72222018285,7406.806583211076,202.28179488879627,4.043135659444283
R013,Q082,108.54031509075327,565.4723689093925,33.87663605801225,10618.987851956514,2585.8276319668644,127.04031443358241,2.3494479118939524
R013,Q083,220.16584657934573,677.6237894289131,46.64652805702557,12240.137049886329,1572.587132652499,213.2084388251401,4.456479408916533
R013,Q084,303.91939720919424,766.0137074491553,67.7012454226024,23905.04298260097,2210.7823602887183,140.17863490248166,3.6555387519665614
R013,Q085,30.495901363953813,752.4426888474629,51.84230247323055,13220.7176809733,1754.9383835264234,146.31409011776051,3.8917160743629693
R013,Q086,122.67436570041843,642.0132397388702,80.43189994436278,13126.27010997412,1266.385173519944,173.2795567579668,3.7912905050598624
R013,Q087,182.15927096911648,843.0088967502063,53.376961762306685,15015.786725976099,13376.01363171299,126.4120531960758,3.668961526816966
R013,Q088,155.7497993578162,845.2041173586414,180.1392432505098,17722.871042807936,2411.420953811761,151.60250943672412,3.6119337130066076
R013,Q089,15.588457268119896,558.4568022685371,27.66491216166786,12594.407250839557,839.2099220062564,143.8527342242636,4.115544497263257
R013,Q090,126.65306944563167,809.940738572891,34.64374035005048,14542.30466604245,3832.001990668038,143.98336455355948,3.7064035892321594
R013,Q091,64.66838485689897,687.791392792902,108.16856895843199,15562.85802801015,3976.4660134253227,160.5191267402349,3.6364957823075805
R013,Q092,168.82831516069808,496.0846701924985,27.35809875907286,12002.508321180203,528.9941837298227,103.37866017619737,2.2881801604881926
R013,Q093,186.29278032172905,705.3502675975958,56.516363184139045,17293.26429567304,608.5699593455762,144.36391509833595,3.658456938610298
R013,Q094,380.51149785518965,920.2559426594321,41.16220091710992,40688.07165497033,1977.8992321709186,180.37731548923946,3.59510039333346
R013,Q095,90.1665126307988,695.6284928034504,93.02411152667001,15066.088543480686,1620.6097684144472,158.2883737411082,4.202898460077403
R013,Q096,71.32320800412724,712.0112358664012,109.9217164927929,14165.713783639707,20607.202099687263,155.26811209164788,2.921421878181568
R013,Q097,179.05864960956228,1040.1648907745348,1414.0696045077586,18078.15388804952,30814.852089026703,161.99454451660054,3.9324295208222546
R013,Q098,157.14961024450554,666.0465449200979,317.0599979207612,18176.355025141867,2583.159576076543,161.87120257080292,3.4858210474229483
R013,Q099,31.144823004794873,540.8816876175417,37.51775987255583,11719.94206470322,930.2090043768832,126.6656466341261,3.0970300797606947
R013,Q100,150.98344280085814,679.8904323492131,38.35636194333488,13935.01273770498,90124.26503232947,188.5107271643083,3.3819289340733167
R013,Q021,256.4761197460692,1046.0406301860364,418.4843790042703,20009.07191750782,907.257982931816,152.972220296385,3.431968467812831
R013,Q022,71.20393247567159,422.6890109761549,56.72401683925467,11112.4227331397,1518.5291553610912,166.27046204149264,3.027231870265725
R013,Q023,279.3098637714035,710.3259815042668,54.5741496433975,13621.829906440618,555.9274154090738,139.50366677526566,3.6538954068042924
R013,Q024,230.5363311931549,945.126975596401,167.14988481689548,17556.883920559478,29139.70204311316,151.724864647521,3.826711870147821
R013,Q025,219.48804067647967,575.2955762040935,564.1415077974461,12017.833873040516,4190.414682887386,168.13350558895053,3.785637147835121
R013,Q026,175.86926962946086,600.7495318350236,34.877450604520405,15678.3547925157,301.0114003770618,135.2683517757331,2.8257779806449372
R013,Q027,209.5614468360056,692.2961793914509,129.4232759441194,12410.4175191651,4445.218947859982,200.85480647044022,4.517501777390022
R013,Q028,152.47622765532992,707.5973431267248,36.29372388497646,15382.887115232952,644.1322082487087,173.99328775083464,3.744078163082875
R013,Q029,166.27988453207442,721.3348736890516,91.9537790301426,14662.508039213482,1422.962817662078,170.9304153735175,3.6250373101704274
R013,Q030,133.46160496562297,468.1516848202087,38.25461009734531,9225.957619672876,1107.3335584283598,100.94710666822638,2.292410408138967
R013,Q031,187.0294094520966,717.8927496499738,149.2791960067465,13661.934343276576,597.8946267699804,157.70996332815974,3.636897921862142
R013,Q032,107.76363022838457,590.2482528563723,40.316304222489244,15620.129800997174,1112.619227887627,118.97077807487483,3.022399033532303
R013,Q033,332.9609586723344,653.139341947796,43.132305719231354,10417.522642164018,3326.42814258537,191.92311681778037,3.5240237102232133
R013,Q034,121.30127781684742,689.8391116774983,58.223705742752884,12414.878815356999,525.9680285191127,185.35591416100584,3.8444484766457663
R013,Q035,111.80339887498948,631.3042055934683,46.27022931925953,12125.053401944257,3082.5766242448826,136.9626781583693,3.051507667311268
R013,Q036,164.10667262485094,620.9468576295399,55.007385433845286,11055.972413134903,6697.43437261304,124.15684419799659,2.815213399139066
R013,Q037,80.24337978923869,621.4121015879881,88.84858694376236,13630.530583950134,1251.0823657732067,155.835256285174,3.6509968321481314
R013,Q038,30.789608636681304,723.2171181602382,56.01372002909116,14337.494690495965,1263.588606263414,121.19162983850114,2.7584353239307045
R013,Q039,61.09828148156051,448.3737280439165,23.982050141731893,9260.15815199719,650.5347089517808,98.33599624835256,1.7377541725455856
R013,Q040,162.15424755460464,626.5620480048245,32.0540278675987,11742.727238593256,915.2041708098259,110.47554643630176,2.967379384823794
R014,Q020,136.8575902169843,610.0762247457279,75.02542977146753,16642.81914220064,3946.368010788802,169.07168649603906,4.427931814044085
R014,Q041,63.150613615387776,336.7268923029463,26.69446132956145,8094.199528057114,2967.1230918686833,85.78889660129629,2.7160660292876404
R014,Q062,189.53100010288554,665.5967247515571,27.26280052663365,15516.448627182703,25181.47844899865,151.0337756496052,3.9499001226000106
R014,Q001,121.05783741666626,473.8755110785954,35.63914766437931,13118.686252822727,2363.4879427043784,123.08455992670937,3.3104204329909184
R014,Q002,83.03011501858829,455.13404618859266,28.369532660546614,11619.966738334495,13454.119623980168,96.90833230521397,2.7867005064190318
R014,Q003,206.40494180130474,595.393147424456,85.51150357103256,13548.141127106699,2553.4990821073325,132.34120975685454,2.919824473453997
R014,Q004,130.85870242364473,463.44471083398935,35.54233061076844,10633.598967423964,7484.992147322599,94.18584809308433,3.1407871077003935
R014,Q005,107.68936809174804,635.3156695690734,45.60087993157332,13348.315137124984,23656.039679577767,150.6221720713953,3.9227909507453274
R014,Q006,209.24148728203974,533.2579113337185,68.96335825509838,13176.257549091852,2978.9804667784015,163.96711223901787,3.9866469537481053
R014,Q007,66.68583057891684,433.63233274284335,24.828613942226646,9165.121439457309,656.4506877287718,109.73286320685573,2.65717927216671
R014,Q008,198.2271424401815,518.4148917614153,31.354818247046662,10431.359690855263,7845.799573789357,150.64175503729078,4.038300669780831
R014,Q009,21.587033144922902,900.5909171205315,297.85156836212667,17137.495733041043,3739.8580489817555,116.66912043468429,3.467252632241124
R014,Q010,120.60679914499016,436.29806325492666,287.1043318473725,11350.129470627196,3807.8346782418544,146.20023216958762,3.693001433118874
R014,Q011,162.35762994081924,572.2682937224463,97.24864328529046,12522.475633835347,3159.167430190587,178.22463443322124,3.65690470931791
R014,Q012,161.47135968957468,986.222591507617,226.05461667534928,22064.416964878088,76791.41945015424,130.96377395844914,3.598988443143534
R014,Q013,134.23859355639868,598.6877316264298,45.38912443557522,10493.271510830165,823.7681412759832,130.9513861652107,3.53754336808751
R014,Q014,114.20157617125956,482.7556317641463,29.16112349347272,11951.269932521816,565.2264279177338,113.20223291164714,2.870288319715607
R014,Q015,139.86421987055874,653.0015313917725,57.180684005336815,15137.647142142005,1054.9308017847395,148.14935687036754,3.8301988460607626
R014,Q016,188.83325978227458,658.8277468352406,67.18060360556919,15740.188467740785,1186.3700255063254,170.34420626359153,3.2851379865179435
R014,Q017,37.04051835490427,452.48204384262584,52.28338975723621,10018.05435201866,3052.4644202195736,134.90856121482284,3.3495873156775575
R014,Q018,160.18426889054993,362.47068847011616,19.34787055446379,8010.627878013059,552.5362242426486,101.7550064574631,2.967245183373599
R014,Q019,238.62941981239447,723.2226489816259,70.45731927396844,15089.943240449913,1185.5666563311252,167.31823109854204,4.548771796522374
R014,Q042,224.755422626463,577.342186229276,110.36405449305212,12544.906137552405,5300.876234049859,125.73933919845805,2.9990343166968287
R014,Q043,150.53571004914414,543.3948840392225,32.64497427823403,12087.61519076447,2935.362648755702,130.88739524474127,3.5345992478837696
R014,Q044,132.62729734108285,722.2506490132079,28.30461059910822,15725.259648094845,1310.8334963229652,137.81188354560288,3.8390394139484756
